Date,Open,High,Low,Close,Adj Close,Volume
2003-12-02,27.930000,27.940001,27.219999,27.555000,6.682112,8580350
2003-12-03,27.799999,28.295000,27.400000,28.100000,6.814275,8989810
2003-12-04,28.150000,28.245001,27.340000,27.600000,6.693025,8411290
2003-12-05,27.690001,27.885000,26.650000,26.770000,6.491749,7457270
2003-12-08,26.790001,26.924999,26.200001,26.584999,6.446887,4186580
2003-12-09,26.895000,27.670000,26.700001,27.480000,6.663925,7995440
2003-12-10,27.299999,28.270000,27.299999,27.684999,6.713636,10346170
2003-12-11,27.895000,28.049999,27.320000,27.590000,6.690599,4392450
2003-12-12,27.799999,27.840000,27.174999,27.600000,6.693025,4371060
2003-12-15,27.650000,28.110001,27.650000,27.850000,6.753651,3448610
2003-12-16,27.950001,28.469999,27.440001,28.030001,6.797301,9790830
2003-12-17,28.400000,28.674999,28.014999,28.145000,6.825188,10317910
2003-12-18,28.045000,28.490000,28.045000,28.389999,6.884601,3328390
2003-12-19,28.650000,28.889999,28.200001,28.465000,6.902788,3571110
2003-12-22,28.545000,29.195000,28.500000,28.920000,7.013126,6246410
2003-12-23,29.100000,29.360001,28.655001,28.805000,6.985237,5046190
2003-12-24,28.900000,29.180000,28.615000,28.780001,6.979177,3223430
2003-12-25,null,null,null,null,null,null
2003-12-26,28.990000,29.889999,28.910000,29.780001,7.221678,6848980
2003-12-29,30.049999,30.770000,29.934999,30.555000,7.409614,4096750
2003-12-30,30.700001,31.850000,30.025000,30.895000,7.492064,9483950
2003-12-31,31.280001,31.590000,30.830000,31.389999,7.612103,4318210
2004-01-01,31.580000,32.299999,31.459999,32.185001,7.804891,4681090
2004-01-02,32.500000,33.099998,32.369999,32.939999,7.987980,5411010
2004-01-05,33.009998,33.990002,32.599998,33.645000,8.158942,7171090
2004-01-06,33.799999,36.275002,33.480000,35.195000,8.534819,20937630
2004-01-07,35.400002,37.400002,34.924999,37.189999,9.018609,20791660
2004-01-08,37.500000,38.400002,37.299999,38.174999,9.257471,10770520
2004-01-09,39.000000,41.900002,38.500000,40.560001,9.835835,43043580
2004-01-12,41.169998,41.169998,39.355000,39.950001,9.687911,16877680
2004-01-13,40.099998,41.200001,39.525002,41.009998,9.944962,22885910
2004-01-14,41.400002,42.680000,41.250000,42.279999,10.252937,10974370
2004-01-15,42.599998,42.799999,40.415001,40.650002,9.857661,10452680
2004-01-16,40.794998,41.750000,39.650002,40.110001,9.726710,22752250
2004-01-19,40.099998,41.090000,38.500000,40.860001,9.908587,17833200
2004-01-20,41.500000,41.500000,38.099998,38.375000,9.305971,16625770
2004-01-21,38.669998,38.669998,34.720001,35.150002,8.523907,17227250
2004-01-22,35.090000,37.500000,35.020000,36.119999,8.759133,33192310
2004-01-23,36.099998,38.700001,36.099998,38.389999,9.309608,10837540
2004-01-26,null,null,null,null,null,null
2004-01-27,38.500000,41.025002,37.560001,40.849998,9.906161,11878460
2004-01-28,40.799999,41.299999,38.310001,39.055000,9.470873,15597250
2004-01-29,38.990002,40.435001,38.509998,39.285000,9.526646,12304390
2004-01-30,39.299999,39.759998,37.310001,37.509998,9.096208,9596520
2004-02-02,null,null,null,null,null,null
2004-02-03,38.000000,38.000000,35.060001,35.570000,8.625755,16223360
2004-02-04,35.834999,38.090000,35.700001,37.895000,9.189571,12936760
2004-02-05,38.009998,38.500000,36.009998,36.860001,8.938581,13226160
2004-02-06,36.990002,37.700001,36.200001,37.570000,9.110757,9433940
2004-02-09,37.889999,39.099998,37.130001,38.955002,9.446623,7995810
2004-02-10,39.090000,39.400002,37.700001,38.555000,9.349623,13994250
2004-02-11,38.849998,39.060001,38.224998,38.904999,9.434497,7456220
2004-02-12,39.169998,39.700001,38.349998,38.845001,9.419947,9713860
2004-02-13,38.900002,39.549999,38.730000,39.490002,9.576360,6908500
2004-02-16,39.599998,40.250000,39.115002,39.415001,9.558173,18165500
2004-02-17,39.575001,39.779999,38.910000,39.580002,9.598185,8654370
2004-02-18,39.805000,40.299999,39.154999,39.294998,9.529071,16390570
2004-02-19,39.340000,39.470001,37.235001,37.450001,9.081657,11212730
2004-02-20,37.400002,37.945000,36.310001,37.375000,9.063471,14706820
2004-02-23,37.255001,38.049999,36.165001,36.320000,8.807633,9456620
2004-02-24,36.209999,37.165001,35.945000,37.060001,8.987082,8670300
2004-02-25,37.160000,37.200001,35.775002,35.919998,8.710631,7966510
2004-02-26,36.099998,36.779999,34.720001,34.825001,8.445093,8770660
2004-02-27,35.150002,35.345001,33.505001,34.759998,8.429330,17761930
2004-03-01,34.799999,36.450001,34.404999,36.334999,8.811270,13356230
2004-03-02,null,null,null,null,null,null
2004-03-03,36.450001,37.549999,36.200001,37.029999,8.979807,12617260
2004-03-04,37.299999,38.150002,36.900002,37.689999,9.139856,18775780
2004-03-05,37.790001,39.849998,37.619999,39.660000,9.617585,22413840
2004-03-08,40.000000,41.075001,39.799999,40.570000,9.838261,15108330
2004-03-09,40.490002,40.490002,38.599998,39.895000,9.674572,11379370
2004-03-10,40.000000,41.044998,39.325001,40.310001,9.775211,20349280
2004-03-11,40.000000,41.035000,39.224998,39.474998,9.572722,19757920
2004-03-12,39.525002,39.700001,38.105000,39.480000,9.573936,17367470
2004-03-15,39.945000,40.150002,36.224998,36.494999,8.850069,18358640
2004-03-16,36.185001,37.700001,35.825001,36.645000,8.886446,21264320
2004-03-17,36.900002,37.660000,36.509998,37.220001,9.025882,12901570
2004-03-18,37.439999,37.439999,35.799999,35.924999,8.711843,10439330
2004-03-19,36.105000,36.529999,35.099998,35.715000,8.660918,12776690
2004-03-22,35.900002,35.900002,34.125000,34.264999,8.309292,8226860
2004-03-23,34.000000,35.075001,33.575001,34.209999,8.295954,11945890
2004-03-24,34.259998,34.900002,34.174999,34.619999,8.395380,8267990
2004-03-25,34.500000,36.299999,34.500000,35.955002,8.719120,10041120
2004-03-26,36.200001,37.310001,36.200001,36.955002,8.961621,10552270
2004-03-29,37.055000,38.990002,37.055000,38.705002,9.385996,13025780
2004-03-30,38.724998,39.700001,37.115002,37.299999,9.045284,17774190
2004-03-31,37.500000,37.915001,36.700001,37.695000,9.141070,10644230
2004-04-01,37.849998,38.520000,37.645000,38.384998,9.308396,8156690
2004-04-02,38.509998,39.490002,38.509998,39.305000,9.531496,10119210
2004-04-05,39.645000,41.740002,39.514999,41.305000,10.016499,19359460
2004-04-06,41.525002,41.950001,40.365002,41.075001,9.960725,18092240
2004-04-07,41.400002,42.080002,40.860001,41.419998,10.044385,11945300
2004-04-08,41.490002,41.490002,40.200001,40.695000,9.868574,10907910
2004-04-09,null,null,null,null,null,null
2004-04-12,40.799999,41.400002,40.119999,40.465000,9.812799,5569790
2004-04-13,40.389999,41.299999,39.439999,41.139999,9.976485,7280350
2004-04-14,null,null,null,null,null,null
2004-04-15,41.150002,41.599998,40.400002,40.650002,9.857661,7012620
2004-04-16,40.700001,41.340000,40.330002,40.509998,9.823710,6621200
2004-04-19,41.799999,42.275002,40.654999,40.814999,9.897675,12982090
2004-04-20,40.700001,40.715000,39.555000,40.095001,9.723074,13990140
2004-04-21,39.900002,41.090000,39.700001,40.974998,9.936473,7675980
2004-04-22,41.099998,42.000000,40.750000,41.790001,10.134112,8378330
2004-04-23,42.000000,42.470001,41.099998,41.365002,10.031050,9908680
2004-04-26,null,null,null,null,null,null
2004-04-27,40.900002,41.000000,38.615002,38.799999,9.409037,8373340
2004-04-28,39.200001,39.500000,38.180000,38.500000,9.336286,9331930
2004-04-29,38.599998,39.090000,38.250000,38.505001,9.337497,5693240
2004-04-30,38.799999,38.994999,37.514999,38.000000,9.215034,5786940
2004-05-03,37.599998,37.599998,35.610001,36.230000,8.785806,6569710
2004-05-04,36.400002,37.990002,36.400002,37.639999,9.127732,4985470
2004-05-05,37.889999,38.500000,37.700001,38.169998,9.256257,4971020
2004-05-06,38.494999,39.340000,38.494999,39.005001,9.458747,5033820
2004-05-07,39.000000,39.080002,38.115002,38.740002,9.394485,3138700
2004-05-10,38.700001,38.700001,37.075001,37.305000,9.046497,5502570
2004-05-11,36.525002,36.900002,33.959999,34.590000,8.388105,6066350
2004-05-12,34.494999,35.450001,34.200001,34.645000,8.401444,9725790
2004-05-13,34.500000,37.000000,32.200001,36.119999,8.759133,13357390
2004-05-14,36.500000,36.500000,30.555000,32.325001,7.838840,13125300
2004-05-17,32.000000,32.000000,25.209999,26.155001,6.342610,8507660
2004-05-18,25.500000,29.200001,25.500000,28.809999,6.986450,7303890
2004-05-19,29.100000,31.580000,28.500000,31.410000,7.616954,8826760
2004-05-20,32.000000,32.770000,30.799999,31.150000,7.553902,8099000
2004-05-21,31.180000,31.434999,29.010000,29.285000,7.101639,25023650
2004-05-24,29.500000,31.045000,28.950001,30.889999,7.490851,18839340
2004-05-25,30.950001,31.000000,29.615000,29.985001,7.271389,8521240
2004-05-26,30.500000,31.400000,30.209999,30.420000,7.376878,12897340
2004-05-27,30.400000,30.639999,29.305000,29.635000,7.186514,12501750
2004-05-28,28.500000,29.000000,27.010000,27.490000,6.666349,15264580
2004-05-31,27.139999,27.139999,25.650000,26.225000,6.359585,10062030
2004-06-01,26.410000,27.430000,26.320000,26.490000,6.423848,8667880
2004-06-02,25.260000,25.799999,24.410000,24.745001,6.000685,20267570
2004-06-03,25.410000,25.840000,24.240000,24.559999,5.955822,28355520
2004-06-04,24.700001,25.200001,23.330000,23.965000,5.811534,32161030
2004-06-07,24.225000,24.700001,23.629999,23.865000,5.787284,24700130
2004-06-08,23.790001,23.889999,23.260000,23.695000,8.131021,18440780
2004-06-09,24.049999,24.500000,23.809999,23.965000,8.223675,42273650
2004-06-10,24.080000,24.430000,23.700001,23.910000,8.204800,29469760
2004-06-11,24.155001,24.719999,22.905001,23.090000,7.923414,44537580
2004-06-14,23.100000,23.190001,21.815001,22.209999,7.621439,29705290
2004-06-15,22.985001,24.000000,22.400000,23.770000,8.156757,32376850
2004-06-16,23.799999,23.900000,23.065001,23.445000,8.045233,20424900
2004-06-17,23.600000,24.209999,23.174999,23.990000,8.232251,17794980
2004-06-18,24.379999,24.700001,23.535000,23.700001,8.132738,31873040
2004-06-21,23.905001,23.945000,23.049999,23.129999,7.937141,10071670
2004-06-22,23.245001,23.475000,22.900000,23.075001,7.918267,10132960
2004-06-23,23.389999,23.400000,21.825001,21.920000,7.521925,13879040
2004-06-24,22.200001,22.250000,21.260000,21.924999,7.523640,25291970
2004-06-25,22.180000,23.059999,21.940001,22.895000,7.856500,18193510
2004-06-28,23.400000,23.745001,23.059999,23.520000,8.070970,13596360
2004-06-29,23.500000,23.639999,22.855000,23.260000,7.981750,14149070
2004-06-30,23.690001,23.934999,23.049999,23.200001,7.961162,15331760
2004-07-01,23.000000,24.170000,23.000000,24.030001,8.245978,15980740
2004-07-02,23.750000,24.045000,23.250000,23.610001,8.101854,18261710
2004-07-05,23.855000,24.340000,23.415001,23.555000,8.082980,13669230
2004-07-06,23.645000,25.500000,23.325001,25.165001,8.635458,32808110
2004-07-07,25.049999,26.125000,24.719999,25.535000,8.762425,34915860
2004-07-08,25.900000,26.785000,24.725000,25.110001,8.616585,34468120
2004-07-09,24.559999,25.700001,24.110001,25.434999,8.728111,8242120
2004-07-12,25.400000,25.879999,25.200001,25.375000,8.707521,5489050
2004-07-13,25.549999,25.700001,24.514999,25.049999,8.595996,6125320
2004-07-14,25.290001,25.600000,24.750000,24.889999,8.541092,10694380
2004-07-15,24.910000,25.490000,24.809999,25.400000,8.716099,6801160
2004-07-16,25.600000,25.879999,25.225000,25.700001,8.819045,8606590
2004-07-19,25.799999,26.299999,25.625000,25.760000,8.839635,9528420
2004-07-20,25.900000,26.100000,25.290001,25.379999,8.709235,6181350
2004-07-21,25.514999,26.900000,25.400000,26.309999,9.028369,9196460
2004-07-22,26.600000,27.424999,26.500000,26.940001,9.244555,14018020
2004-07-23,27.090000,27.805000,27.090000,27.459999,9.422997,9687780
2004-07-26,27.500000,27.559999,26.750000,26.879999,9.223966,10105120
2004-07-27,26.975000,27.190001,25.415001,25.549999,8.767573,15241940
2004-07-28,25.790001,26.084999,25.200001,25.385000,8.710951,18232890
2004-07-29,25.600000,25.889999,25.305000,25.780001,8.846498,6553390
2004-07-30,26.000000,26.700001,25.910000,26.415001,9.064402,8603420
2004-08-02,26.700001,27.040001,26.459999,26.844999,9.211955,8170580
2004-08-03,26.969999,27.415001,26.514999,26.775000,9.187934,9720080
2004-08-04,26.870001,26.900000,26.160000,26.350000,9.042096,5739670
2004-08-05,26.180000,26.670000,25.799999,26.455000,9.078125,7969990
2004-08-06,26.600000,27.045000,26.160000,26.334999,9.036946,7827120
2004-08-09,26.285000,27.195000,26.000000,27.070000,9.289165,7948460
2004-08-10,27.200001,27.350000,26.830000,26.990000,9.261712,6427420
2004-08-11,27.100000,27.700001,26.504999,26.684999,9.157052,13486570
2004-08-12,26.750000,27.100000,26.355000,26.590000,9.124451,9218890
2004-08-13,26.600000,26.940001,26.405001,26.745001,9.177639,8203840
2004-08-16,26.705000,27.160000,26.500000,26.809999,9.199945,7319330
2004-08-17,26.945000,27.334999,26.665001,26.840000,9.210239,7289950
2004-08-18,26.900000,26.900000,25.820000,25.920000,8.894539,6207280
2004-08-19,26.100000,26.200001,25.605000,26.070000,8.946012,8662050
2004-08-20,26.145000,26.170000,24.799999,24.910000,8.547953,15875980
2004-08-23,25.174999,25.174999,24.150000,24.360001,8.359219,8062200
2004-08-24,24.500000,25.000000,24.370001,24.850000,8.527366,4746440
2004-08-25,25.150000,25.424999,24.900000,25.355000,8.700656,6846130
2004-08-26,25.500000,25.920000,25.490000,25.620001,8.791594,8019500
2004-08-27,25.799999,25.875000,25.219999,25.459999,8.736688,4039870
2004-08-30,25.629999,26.230000,25.605000,26.135000,8.968317,3789680
2004-08-31,26.250000,26.299999,25.709999,25.959999,8.908265,3477130
2004-09-01,26.100000,26.559999,26.075001,26.455000,9.078125,5283140
2004-09-02,26.549999,27.350000,26.405001,27.049999,9.282301,9233090
2004-09-03,27.200001,28.129999,27.100000,27.910000,9.577415,10351080
2004-09-06,28.200001,28.485001,28.059999,28.145000,9.658056,4372870
2004-09-07,28.200001,28.350000,27.820000,28.080000,9.635751,4251330
2004-09-08,28.100000,28.745001,28.100000,28.655001,9.833063,5375110
2004-09-09,28.600000,28.865000,28.150000,28.375000,9.736980,4874470
2004-09-10,28.400000,28.780001,28.110001,28.705000,9.850221,3379420
2004-09-13,28.815001,29.270000,28.610001,29.075001,9.977188,6896310
2004-09-14,29.299999,29.299999,28.680000,28.764999,9.870810,4853200
2004-09-15,28.825001,28.940001,28.160000,28.379999,9.738698,2974530
2004-09-16,28.344999,29.840000,28.209999,29.365000,10.076704,4446510
2004-09-17,30.110001,30.434999,29.525000,30.264999,10.385540,13536590
2004-09-20,30.400000,30.900000,30.325001,30.504999,10.467898,7477420
2004-09-21,30.600000,31.450001,30.600000,31.320000,10.747568,9900980
2004-09-22,31.254999,31.500000,31.000000,31.115000,10.677222,9795740
2004-09-23,31.100000,31.445000,30.924999,31.094999,10.670357,8081170
2004-09-24,30.990000,31.700001,30.665001,31.459999,10.795610,9129220
2004-09-27,31.420000,31.420000,30.815001,30.969999,10.627464,5066150
2004-09-28,31.049999,31.075001,30.100000,30.245001,10.378676,6680340
2004-09-29,30.370001,31.375000,30.160000,31.200001,10.706390,6113090
2004-09-30,31.330000,31.570000,31.025000,31.375000,10.766440,4686520
2004-10-01,31.375000,32.064999,31.350000,31.910000,10.950027,5672420
2004-10-04,32.200001,32.750000,32.200001,32.500000,11.152490,3504700
2004-10-05,32.500000,32.645000,31.799999,32.009998,10.984342,4507810
2004-10-06,32.099998,32.674999,31.565001,31.625000,10.852229,6081750
2004-10-07,31.790001,33.369999,31.750000,33.130001,11.368676,7720430
2004-10-08,33.355000,33.549999,32.564999,32.770000,11.245141,4717690
2004-10-11,32.939999,33.299999,32.014999,32.165001,11.037532,2203480
2004-10-12,32.305000,32.340000,31.389999,31.575001,10.835073,3920290
2004-10-13,null,null,null,null,null,null
2004-10-14,31.639999,31.900000,30.990000,31.145000,10.687516,3334440
2004-10-15,31.190001,31.760000,31.094999,31.285000,10.735558,2893450
2004-10-18,31.440001,31.530001,30.514999,30.700001,10.534812,2547420
2004-10-19,30.870001,31.764999,30.760000,31.594999,10.841935,3506230
2004-10-20,31.700001,32.049999,31.129999,31.235001,10.718400,3733440
2004-10-21,31.200001,31.594999,30.879999,31.400000,10.775020,2788870
2004-10-22,null,null,null,null,null,null
2004-10-25,31.200001,31.200001,29.799999,30.084999,10.323772,3926390
2004-10-26,29.600000,30.100000,28.735001,29.805000,10.227690,8458830
2004-10-27,30.000000,30.700001,29.610001,30.450001,10.449023,4106480
2004-10-28,30.750000,31.000000,30.160000,30.264999,10.385540,2485620
2004-10-29,30.395000,30.400000,29.665001,29.995001,10.292890,2477910
2004-11-01,30.200001,30.700001,29.809999,30.555000,10.485055,1716640
2004-11-02,30.745001,31.745001,30.745001,31.629999,10.853945,4908680
2004-11-03,31.600000,31.900000,31.230000,31.575001,10.835073,2899150
2004-11-04,31.700001,32.080002,31.430000,31.610001,10.847081,2888920
2004-11-05,31.799999,31.969999,31.200001,31.375000,10.766440,1708370
2004-11-08,31.504999,31.950001,31.315001,31.430000,10.785316,2023120
2004-11-09,31.540001,31.600000,31.030001,31.125000,10.680653,1488530
2004-11-10,31.250000,31.540001,31.209999,31.415001,10.780169,1281030
2004-11-11,31.570000,32.345001,31.450001,32.209999,11.052974,4848940
2004-11-12,32.500000,32.500000,31.525000,31.850000,10.929438,1321490
2004-11-15,null,null,null,null,null,null
2004-11-16,31.879999,32.220001,31.565001,32.040001,10.994637,1683890
2004-11-17,32.195000,32.430000,32.000000,32.154999,11.034101,1578690
2004-11-18,32.029999,32.294998,31.500000,31.930000,10.956891,1995840
2004-11-19,32.049999,32.590000,32.000000,32.250000,11.066702,3222810
2004-11-22,32.150002,33.875000,31.799999,33.595001,11.528243,5180630
2004-11-23,33.799999,34.700001,33.555000,34.535000,11.850807,4907620
2004-11-24,34.400002,34.500000,33.900002,33.965000,11.655209,2178530
2004-11-25,34.000000,34.270000,33.500000,33.794998,11.596872,1526820
2004-11-26,null,null,null,null,null,null
2004-11-29,33.900002,34.490002,33.625000,34.185001,11.730702,1343640
2004-11-30,34.490002,35.169998,34.049999,34.310001,11.773598,4017750
2004-12-01,34.400002,34.990002,33.700001,34.724998,11.916005,3062130
2004-12-02,34.875000,35.500000,34.799999,35.180000,12.072140,2698300
2004-12-03,35.395000,35.509998,34.424999,34.610001,11.876544,1943320
2004-12-06,34.900002,35.340000,34.514999,34.610001,11.876544,1421770
2004-12-07,34.845001,35.000000,34.154999,34.529999,11.849092,1796930
2004-12-08,34.520000,34.990002,33.904999,34.090000,11.698103,1739900
2004-12-09,34.160000,34.990002,33.549999,34.689999,11.903995,2225820
2004-12-10,34.990002,35.695000,34.805000,35.459999,12.168224,4421130
2004-12-13,35.509998,36.220001,35.500000,35.764999,12.272883,2937000
2004-12-14,35.799999,36.500000,35.715000,36.290001,12.453041,4009770
2004-12-15,36.450001,36.700001,36.224998,36.320000,12.463337,1834120
2004-12-16,36.459999,36.549999,36.025002,36.305000,12.458189,1513750
2004-12-17,36.395000,37.299999,36.395000,37.009998,12.700110,3770420
2004-12-20,37.099998,37.465000,37.000000,37.294998,12.797908,1255790
2004-12-21,37.294998,38.950001,37.215000,38.720001,13.286903,3772490
2004-12-22,38.700001,38.700001,37.500000,37.645000,12.918013,2221230
2004-12-23,37.740002,38.500000,37.685001,38.279999,13.135916,1792870
2004-12-24,38.400002,38.485001,37.910000,38.025002,13.048415,742130
2004-12-27,37.900002,38.369999,37.099998,38.014999,13.044979,896620
2004-12-28,38.099998,38.500000,38.060001,38.205002,13.110181,995200
2004-12-29,38.389999,39.400002,38.209999,38.509998,13.214841,2193550
2004-12-30,38.695000,38.799999,37.860001,37.994999,13.038117,1000000
2004-12-31,37.855000,39.500000,37.599998,39.055000,13.401859,2879720
2005-01-03,39.500000,40.040001,39.255001,39.790001,13.654079,2145420
2005-01-04,40.070000,40.645000,39.279999,40.314999,13.834232,4354870
2005-01-05,40.299999,40.500000,37.740002,38.689999,13.276608,3515340
2005-01-06,38.500000,38.700001,37.125000,37.590000,12.899140,3016010
2005-01-07,37.720001,38.294998,36.509998,36.889999,12.658934,4903450
2005-01-10,36.955002,37.395000,35.145000,35.410000,12.151067,4653210
2005-01-11,35.599998,36.389999,35.299999,35.540001,12.195675,4045810
2005-01-12,35.299999,35.980000,33.715000,33.915001,11.638053,4882790
2005-01-13,34.200001,36.419998,34.200001,35.830002,12.295190,5800380
2005-01-14,35.799999,35.900002,33.994999,34.325001,11.778744,5108800
2005-01-17,34.580002,36.150002,33.849998,35.950001,12.336370,7202090
2005-01-18,36.000000,38.000000,35.950001,37.654999,12.921446,8115740
2005-01-19,38.000000,38.000000,36.700001,36.919998,12.669227,2678140
2005-01-20,37.000000,37.000000,35.400002,36.005001,12.355241,2489100
2005-01-24,35.799999,35.799999,34.500000,34.630001,11.883406,1784890
2005-01-25,34.450001,34.599998,33.500000,34.455002,11.823357,4001680
2005-01-27,34.849998,35.625000,34.645000,35.110001,12.048120,2255710
2005-01-28,35.340000,38.195000,35.299999,37.680000,12.930023,4821170
2005-01-31,37.680000,38.799999,37.680000,38.500000,13.211409,2785870
2005-02-01,38.680000,38.799999,37.605000,37.924999,13.014094,2424210
2005-02-02,38.099998,39.799999,38.099998,39.209999,13.455048,7597720
2005-02-03,39.500000,40.134998,39.299999,39.500000,13.554563,3660780
2005-02-04,39.700001,40.279999,39.299999,39.494999,13.552847,4936330
2005-02-07,39.900002,39.900002,38.915001,39.005001,13.384705,2245280
2005-02-08,38.900002,39.685001,38.105000,39.389999,13.516815,3060420
2005-02-09,40.000000,40.500000,38.919998,39.160000,13.437892,2744340
2005-02-10,39.490002,40.279999,39.310001,40.174999,13.786191,4585400
2005-02-11,40.250000,41.000000,40.049999,40.959999,14.055565,4694110
2005-02-14,41.099998,41.500000,40.500000,40.869999,14.024684,7016250
2005-02-15,40.900002,42.200001,40.514999,42.099998,14.446764,9501670
2005-02-16,42.200001,42.500000,41.439999,41.724998,14.318079,4120120
2005-02-17,41.724998,42.000000,40.900002,41.865002,14.366120,4103380
2005-02-18,42.099998,42.389999,41.099998,41.255001,14.156799,3235160
2005-02-21,41.400002,41.400002,40.715000,40.950001,14.052135,3261250
2005-02-22,41.099998,41.099998,40.700001,40.965000,14.057285,2406690
2005-02-23,40.790001,41.349998,40.400002,40.514999,13.902864,4369670
2005-02-24,40.555000,40.980000,40.154999,40.285000,13.823940,3067830
2005-02-25,40.500000,40.700001,40.000000,40.084999,13.755305,2137670
2005-02-28,40.299999,41.049999,39.650002,40.790001,13.997231,4558130
2005-03-01,40.900002,40.980000,39.320000,39.544998,13.570004,3193210
2005-03-02,39.599998,39.939999,39.400002,39.730000,13.633489,3328040
2005-03-03,39.900002,40.480000,39.810001,40.294998,13.827372,1655620
2005-03-04,40.480000,40.919998,40.230000,40.400002,13.863403,1763630
2005-03-07,40.470001,40.689999,39.560001,40.099998,13.760456,2674540
2005-03-08,40.200001,40.650002,39.645000,40.060001,13.746731,2935320
2005-03-09,40.389999,40.450001,39.000000,39.494999,13.552847,2577320
2005-03-10,39.500000,39.740002,39.099998,39.560001,13.575154,1770250
2005-03-11,39.709999,40.240002,39.125000,39.320000,13.492795,2219950
2005-03-14,39.299999,39.349998,38.599998,38.855000,13.333230,1751510
2005-03-15,38.799999,39.160000,38.209999,38.310001,13.146211,1242680
2005-03-16,38.400002,38.799999,37.759998,38.049999,13.056992,1864540
2005-03-17,38.070000,38.450001,37.580002,37.820000,12.978067,1684340
2005-03-18,38.189999,38.349998,37.349998,37.910000,13.008948,1764690
2005-03-21,38.099998,38.470001,37.500000,37.669998,12.926593,949770
2005-03-22,37.799999,37.880001,35.509998,35.970001,12.343230,1673130
2005-03-23,35.799999,36.080002,34.000000,34.255001,11.754723,3094930
2005-03-24,34.494999,35.275002,33.900002,34.084999,11.696386,2433130
2005-03-28,34.380001,35.584999,34.250000,35.119999,12.051550,1859440
2005-03-29,35.110001,35.110001,33.514999,33.970001,11.656924,2026970
2005-03-30,34.299999,35.974998,34.150002,35.639999,12.229989,2225390
2005-03-31,35.985001,36.500000,35.509998,35.740002,12.264305,1884270
2005-04-01,35.950001,36.459999,35.259998,36.154999,12.406713,1432510
2005-04-04,36.439999,36.485001,35.509998,35.785000,12.279746,2164710
2005-04-05,36.000000,36.000000,34.505001,34.654999,11.891985,1666560
2005-04-06,34.799999,35.480000,34.799999,35.230000,12.089297,1067290
2005-04-07,35.490002,35.730000,34.509998,34.740002,11.921154,791380
2005-04-08,34.904999,34.990002,34.000000,34.139999,11.715261,1691480
2005-04-11,34.005001,34.299999,33.599998,34.040001,11.680943,1597960
2005-04-12,34.200001,34.900002,34.154999,34.770000,11.931448,1387190
2005-04-13,35.150002,35.275002,34.820000,35.009998,12.013803,1500410
2005-04-15,34.900002,35.099998,33.610001,33.860001,11.619179,959370
2005-04-18,33.860001,33.860001,32.500000,33.230000,11.402992,1364300
2005-04-19,33.400002,34.580002,33.400002,33.685001,11.559128,1740820
2005-04-20,34.000000,35.875000,33.900002,35.415001,12.152782,2048580
2005-04-21,35.299999,36.500000,34.855000,36.314999,12.461616,3085530
2005-04-22,36.200001,36.549999,35.665001,36.235001,12.434168,1473600
2005-04-25,36.325001,36.325001,35.540001,35.715000,12.255728,937260
2005-04-26,35.500000,36.185001,35.125000,35.305000,12.115032,673480
2005-04-27,35.490002,35.849998,34.820000,35.025002,12.018952,794470
2005-04-28,34.970001,35.349998,34.520000,35.049999,12.027531,955260
2005-04-29,34.950001,35.200001,33.650002,34.689999,11.903995,1634690
2005-05-02,34.799999,35.000000,33.980000,34.724998,11.916005,1036570
2005-05-03,34.799999,35.049999,34.410000,34.834999,11.953752,936340
2005-05-04,34.900002,36.165001,34.849998,36.035000,12.365536,1247990
2005-05-05,36.200001,36.494999,35.770000,35.985001,12.348380,1326920
2005-05-06,35.875000,36.279999,35.105000,35.730000,12.260875,1592960
2005-05-09,36.200001,36.474998,35.849998,36.145000,12.403284,1956560
2005-05-10,36.599998,37.349998,35.900002,36.770000,12.617753,3600650
2005-05-11,36.799999,37.049999,36.125000,36.400002,12.490788,1797360
2005-05-12,36.599998,36.900002,36.400002,36.794998,12.626331,1054300
2005-05-13,36.810001,37.244999,36.654999,36.825001,12.636628,1271670
2005-05-16,36.900002,37.180000,36.500000,36.884998,12.657218,1452830
2005-05-17,37.200001,37.200001,35.799999,35.939999,12.332936,1309470
2005-05-18,35.904999,36.790001,35.400002,36.575001,12.550839,2710240
2005-05-19,36.799999,37.000000,36.009998,36.360001,12.477061,817990
2005-05-20,36.500000,36.950001,36.130001,36.700001,12.593735,906280
2005-05-23,36.724998,37.099998,36.400002,36.494999,12.523387,795310
2005-05-24,36.599998,37.000000,36.500000,36.955002,12.681239,465560
2005-05-25,37.400002,37.450001,36.900002,37.334999,12.811634,1106480
2005-05-26,37.500000,38.799999,37.400002,38.529999,13.221704,2455650
2005-05-27,38.450001,39.160000,38.224998,38.665001,13.268031,2207780
2005-05-30,39.000000,39.000000,37.950001,38.240002,13.122192,1630060
2005-05-31,38.494999,38.994999,37.099998,38.654999,13.264598,3107470
2005-06-01,38.700001,39.000000,37.500000,37.715000,12.942035,1516020
2005-06-02,38.150002,38.150002,37.105000,37.250000,12.782468,895950
2005-06-03,37.320000,37.500000,36.900002,37.415001,12.839087,504990
2005-06-06,37.709999,38.630001,37.500000,38.084999,13.069001,1392360
2005-06-07,37.900002,38.525002,37.700001,38.345001,13.158221,720870
2005-06-08,38.500000,38.779999,38.009998,38.220001,13.115328,693710
